URL,Status
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-015_UR.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-015_OC.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-015_R.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-015_C.png,200
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-015_U.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-016_OSR.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-016_SEC.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-016_S.png,200
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-016_SR.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-016_OUR.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-016_UR.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-016_OC.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-016_R.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-016_C.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-016_U.png,200
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-017_OSR.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-017_SEC.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-017_S.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-017_SR.png,200
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-017_OUR.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-017_UR.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-017_OC.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-017_R.png,200
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-017_C.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-017_U.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-018_OSR.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-018_SEC.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-018_S.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-018_SR.png,200
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-018_OUR.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-018_UR.png,200
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-018_OC.png,403
